mot/bdd100k_mit_b0| train: [1][1600/34172]|Tot: 0:19:14 |ETA: 0:00:00 |loss 22.3036 |hm_loss 2.2420 |wh_loss 3.7765 |off_loss 0.2506 |id_loss 11.4038 |Data 0.003s(0.004s) |Net 0.721s
mot/bdd100k_mit_b0| train: [1][1700/34172]|Tot: 0:20:23 |ETA: 0:00:00 |loss 22.1113 |hm_loss 2.2208 |wh_loss 3.7183 |off_loss 0.2503 |id_loss 11.3923 |Data 0.003s(0.004s) |Net 0.719s
mot/bdd100k_mit_b0| train: [1][1800/34172]|Tot: 0:21:32 |ETA: 0:00:00 |loss 21.9293 |hm_loss 2.2027 |wh_loss 3.6715 |off_loss 0.2501 |id_loss 11.3776 |Data 0.003s(0.004s) |Net 0.718s
mot/bdd100k_mit_b0| train: [1][1900/34172]|Tot: 0:22:41 |ETA: 0:00:00 |loss 21.7450 |hm_loss 2.1837 |wh_loss 3.6204 |off_loss 0.2498 |id_loss 11.3631 |Data 0.003s(0.004s) |Net 0.716s
mot/bdd100k_mit_b0| train: [1][2000/34172]|Tot: 0:23:50 |ETA: 0:00:00 |loss 21.5779 |hm_loss 2.1676 |wh_loss 3.5849 |off_loss 0.2497 |id_loss 11.3510 |Data 0.003s(0.004s) |Net 0.715s
mot/bdd100k_mit_b0| train: [1][2100/34172]|Tot: 0:24:59 |ETA: 0:00:00 |loss 21.4086 |hm_loss 2.1517 |wh_loss 3.5451 |off_loss 0.2495 |id_loss 11.3361 |Data 0.003s(0.004s) |Net 0.714s
mot/bdd100k_mit_b0| train: [1][2200/34172]|Tot: 0:26:09 |ETA: 0:00:00 |loss 21.2374 |hm_loss 2.1352 |wh_loss 3.5014 |off_loss 0.2492 |id_loss 11.3206 |Data 0.003s(0.004s) |Net 0.713s
mot/bdd100k_mit_b0| train: [1][2300/34172]|Tot: 0:27:18 |ETA: 0:00:00 |loss 21.0719 |hm_loss 2.1203 |wh_loss 3.4602 |off_loss 0.2489 |id_loss 11.3044 |Data 0.003s(0.004s) |Net 0.712s
mot/bdd100k_mit_b0| train: [1][2400/34172]|Tot: 0:28:27 |ETA: 0:00:00 |loss 20.9132 |hm_loss 2.1068 |wh_loss 3.4196 |off_loss 0.2488 |id_loss 11.2892 |Data 0.003s(0.004s) |Net 0.711s
mot/bdd100k_mit_b0| train: [1][2500/34172]|Tot: 0:29:36 |ETA: 0:00:00 |loss 20.7511 |hm_loss 2.0918 |wh_loss 3.3793 |off_loss 0.2487 |id_loss 11.2729 |Data 0.003s(0.004s) |Net 0.710s
mot/bdd100k_mit_b0| train: [1][2600/34172]|Tot: 0:30:45 |ETA: 0:00:00 |loss 20.5963 |hm_loss 2.0787 |wh_loss 3.3488 |off_loss 0.2485 |id_loss 11.2553 |Data 0.003s(0.004s) |Net 0.709s
mot/bdd100k_mit_b0| train: [1][2700/34172]|Tot: 0:31:54 |ETA: 0:00:00 |loss 20.4495 |hm_loss 2.0673 |wh_loss 3.3193 |off_loss 0.2484 |id_loss 11.2392 |Data 0.003s(0.004s) |Net 0.709s
mot/bdd100k_mit_b0| train: [1][2800/34172]|Tot: 0:33:03 |ETA: 0:00:00 |loss 20.2968 |hm_loss 2.0537 |wh_loss 3.2825 |off_loss 0.2483 |id_loss 11.2233 |Data 0.003s(0.004s) |Net 0.708s
mot/bdd100k_mit_b0| train: [1][2900/34172]|Tot: 0:34:12 |ETA: 0:00:00 |loss 20.1473 |hm_loss 2.0411 |wh_loss 3.2501 |off_loss 0.2481 |id_loss 11.2060 |Data 0.003s(0.004s) |Net 0.707s
mot/bdd100k_mit_b0| train: [1][3000/34172]|Tot: 0:35:21 |ETA: 0:00:00 |loss 20.0062 |hm_loss 2.0304 |wh_loss 3.2226 |off_loss 0.2479 |id_loss 11.1893 |Data 0.003s(0.004s) |Net 0.707s
mot/bdd100k_mit_b0| train: [1][3100/34172]|Tot: 0:36:30 |ETA: 0:00:00 |loss 19.8679 |hm_loss 2.0199 |wh_loss 3.1973 |off_loss 0.2478 |id_loss 11.1735 |Data 0.003s(0.004s) |Net 0.706s
